queue_cell,threshold,latency_ms,block,eligible_opportunities,baseline_fills,cancelled_opportunities,cancel_rate,fills_prevented,surviving_fills,favourable_fills_sacrificed,adverse_markout_avoided,favourable_markout_sacrificed,net_markout_preserved,net_per_eligible_opportunity,avoidance_efficiency_ticks,avoidance_efficiency_lift,net_markout_lift_over_random,cancel_too_late_rate,catastrophic_25_avoided,catastrophic_25_avoidance_lift,catastrophic_50_avoided,catastrophic_50_avoidance_lift,catastrophic_100_avoided,catastrophic_100_avoidance_lift
optimistic,0.6,0,992857,3600,3497,916,0.2544444444,9,3488,2,315.5,17,298.5,0.08291666667,18.55882353,11.2138845,6.131520054,0.9901746725,4,2.702995169,2,2.326679973,1,3.133512545
optimistic,0.6,0,992858,3600,3539,876,0.2433333333,5,3534,3,50,1.5,48.5,0.01347222222,33.33333333,19.42060456,2.834823899,0.9942922374,1,2.13836858,0,0,0,0
optimistic,0.6,0,992859,3600,3484,1066,0.2961111111,32,3452,8,1706.5,305,1401.5,0.3893055556,5.595081967,3.561443296,4.468309833,0.9699812383,21,2.048723118,14,2.048723118,5,1.864297945
optimistic,0.6,0,992860,3600,3510,1053,0.2925,19,3491,6,673.5,262,411.5,0.1143055556,2.570610687,1.56926874,2.560302124,0.9819563153,9,1.785855616,4,1.276247614,2,1.679425837
optimistic,0.6,0,992861,3600,3535,1106,0.3072222222,19,3516,6,1242.5,459,783.5,0.2176388889,2.706971678,1.732800514,6.19477028,0.9828209765,10,2.538235083,7,2.806828494,4,3.836136734
optimistic,0.6,0,992862,3600,3531,1214,0.3372222222,55,3476,22,12365.5,29737,-17371.5,-4.825416667,0.4158287655,0.3799165326,-52.04397312,0.9546952224,31,1.484116331,29,1.783333333,23,2.303588144
optimistic,0.6,0,992863,3600,3524,1183,0.3286111111,51,3473,19,5168,3312.5,1855.5,0.5154166667,1.560150943,1.077087984,1.563248778,0.9568527919,26,1.150896233,25,1.315651927,20,1.467049665
optimistic,0.6,0,992864,3600,3540,1116,0.31,42,3498,11,2904.5,53.5,2851,0.7919444444,54.28971963,36.89418004,6.589209083,0.9623655914,25,2.139231327,17,1.902864732,15,2.960856474
optimistic,0.6,0,992865,3600,3543,1014,0.2816666667,20,3523,8,546,39,507,0.1408333333,14,10.31131044,6.317440388,0.9802761341,7,1.971462639,5,2.129206731,2,2.173619632
optimistic,0.6,0,992866,3600,3501,1026,0.285,29,3472,7,1079,416.5,662.5,0.1840277778,2.590636255,1.60652513,2.736501912,0.9717348928,17,2.5621852,7,1.522646785,2,1.001860066
optimistic,0.6,0,992867,3600,3538,972,0.27,17,3521,5,561,10.5,550.5,0.1529166667,53.42857143,35.5108719,6.231473972,0.9825102881,7,2.244720384,5,2.317568453,1,1.284676834
optimistic,0.6,0,992868,3600,3541,1012,0.2811111111,7,3534,3,246,1.5,244.5,0.06791666667,164,118.9285525,9.917972129,0.993083004,3,2.667085112,3,4.180637544,0,0
optimistic,0.6,0,992869,3600,3498,730,0.2027777778,5,3493,2,184.5,1,183.5,0.05097222222,184.5,107.7163136,7.059865816,0.9931506849,3,3.795298373,2,4.09122807,0,0
optimistic,0.6,0,992870,3600,3476,875,0.2430555556,16,3460,6,581,183,398,0.1105555556,3.174863388,1.753265257,2.798100416,0.9817142857,8,2.336021505,6,2.46875,2,1.880952381
optimistic,0.6,0,992871,3600,3449,957,0.2658333333,10,3439,4,391,74,317,0.08805555556,5.283783784,2.904753712,4.899762481,0.9895506792,5,2.932823129,4,3.708602151,2,4.31125
optimistic,0.6,0,992872,3600,3510,844,0.2344444444,11,3499,3,356,1.5,354.5,0.09847222222,237.3333333,149.9749235,6.521633166,0.9869668246,4,2.295618051,2,1.844456122,2,5.188470067
optimistic,0.6,0,992873,3600,3517,859,0.2386111111,29,3488,12,6734.5,1618,5116.5,1.42125,4.16223733,3.230918086,23.65777487,0.9662398137,16,2.471864705,12,2.462454052,8,2.93113866
optimistic,0.6,0,992874,3600,3486,956,0.2655555556,78,3408,31,5544,3234.5,2309.5,0.6415277778,1.714020714,1.041591869,1.216491663,0.9183246073,42,1.248886842,35,1.264535788,24,1.357740993
optimistic,0.6,0,992875,3600,3484,966,0.2683333333,36,3448,16,1527,643,884,0.2455555556,2.374805599,1.320821339,1.386269707,0.9625390219,17,1.5609319,13,1.517624983,5,0.946944988
optimistic,0.6,0,992876,3600,3507,896,0.2488888889,23,3484,9,1098,110.5,987.5,0.2743055556,9.936651584,6.102856439,4.425993022,0.9743303571,10,1.605034325,8,1.79650381,4,2.033043478
optimistic,0.6,0,992877,3600,3430,908,0.2522222222,30,3400,8,831,64,767,0.2130555556,12.984375,6.357279983,2.227989499,0.966923925,12,1.562642369,6,1.120915033,1,0.4705075446
optimistic,0.6,0,992878,3600,3466,867,0.2408333333,29,3437,10,1603.5,5,1598.5,0.4440277778,320.7,166.1813402,5.330812125,0.9665513264,16,2.290150733,13,2.628974853,9,4.185428686
optimistic,0.6,0,992879,3600,3460,998,0.2772222222,24,3436,9,1576.5,4.5,1572,0.4366666667,350.3333333,145.8897457,5.930393824,0.9759519038,12,2.285336856,9,2.621212121,8,5.414710485
optimistic,0.6,0,992880,3600,3482,1107,0.3075,30,3452,7,1178.5,346,832.5,0.23125,3.406069364,1.973937408,3.113486604,0.972899729,19,2.469503546,10,2.065243179,2,1.094968553
optimistic,0.6,0,992881,3600,3432,1077,0.2991666667,61,3371,24,2377.5,492,1885.5,0.52375,4.832317073,2.188007682,2.340719043,0.9433611885,29,1.708488542,22,1.958497614,7,1.56906799
optimistic,0.6,0,992882,3600,3469,990,0.275,37,3432,12,1262.5,171,1091.5,0.3031944444,7.383040936,3.809265595,3.473238528,0.9626262626,20,2.31212717,12,2.409167197,2,1.090194846
optimistic,0.6,0,992883,3592,3468,925,0.2575167038,18,3450,7,647.5,3.5,644,0.1792873051,185,119.972283,6.988500568,0.9805405405,9,2.722135008,6,3.115902965,1,1.470737913
optimistic,0.6,0,992884,3600,3477,955,0.2652777778,26,3451,9,986.5,32.5,954,0.265,30.35384615,14.79724489,4.347263906,0.9727748691,13,2.587053571,6,1.887963801,3,2.279501748
optimistic,0.6,0,992885,3600,3504,992,0.2755555556,11,3493,2,275.5,1,274.5,0.07625,275.5,135.2254163,3.550387854,0.9889112903,4,2.271268838,1,0.8427128427,0,0
optimistic,0.6,0,992886,3600,3480,844,0.2344444444,18,3462,6,1019,44,975,0.2708333333,23.15909091,13.48524397,8.251439077,0.9786729858,11,3.132056946,8,3.726907631,2,2.386831276
optimistic,0.6,0,992887,3600,3456,751,0.2086111111,10,3446,3,393.5,125.5,268,0.07444444444,3.135458167,1.644446625,4.342278481,0.9866844208,6,3.861452514,3,3.151367781,1,2.618181818
optimistic,0.6,0,992888,3600,3488,726,0.2016666667,7,3481,3,170,1.5,168.5,0.04680555556,113.3333333,57.62185164,5.118333508,0.9903581267,3,3.468346039,2,3.862679956,0,0
optimistic,0.6,0,992889,3600,3463,748,0.2077777778,6,3457,0,85,0,85,0.02361111111,,,2.769748295,0.9919786096,1,1.323776758,0,0,0,0
optimistic,0.6,0,992890,3600,3534,914,0.2538888889,3,3531,0,232.5,0,232.5,0.06458333333,,,27.6777323,0.9967177243,2,6.367567568,2,11.60591133,1,16.82857143
optimistic,0.6,0,992891,3600,3531,969,0.2691666667,1,3530,1,0,0.5,-0.5,-0.0001388888889,0,0,-0.2437694166,0.9989680083,0,0,0,0,0,0
optimistic,0.6,0,992892,3596,3528,887,0.2466629588,8,3520,5,121.5,2.5,119,0.03309232481,48.6,33.29512505,4.318903794,0.9909706546,2,1.692898273,1,1.515463918,0,0
optimistic,0.6,0,992893,3600,3512,833,0.2313888889,6,3506,1,233.5,0.5,233,0.06472222222,467,298.0424975,10.00936969,0.9927971188,3,3.809110629,1,2.25997426,1,5.522012579
optimistic,0.6,0,992894,3600,3500,923,0.2563888889,4,3496,1,209.5,187.5,22,0.006111111111,1.117333333,0.7429569374,1.415753475,0.9956663055,2,3.608247423,1,2.887788779,1,7.8125
optimistic,0.6,0,992895,3600,3483,856,0.2377777778,9,3474,3,238,47.5,190.5,0.05291666667,5.010526316,2.682750875,3.735672663,0.9894859813,4,2.774193548,1,1.213166144,0,0
optimistic,0.6,0,992896,3600,3522,1162,0.3227777778,58,3464,26,3159,1816,1343,0.3730555556,1.739537445,1.227508376,1.491286933,0.9500860585,24,1.167771883,20,1.165530479,11,1.02448699
optimistic,0.6,0,992897,3600,3545,1219,0.3386111111,75,3470,25,3139,1011.5,2127.5,0.5909722222,3.103311913,2.143547875,2.251599999,0.9384741591,35,1.382066277,21,1.09800885,8,0.7257837492
optimistic,0.6,0,992898,3600,3485,987,0.2741666667,24,3461,10,911,397,514,0.1427777778,2.294710327,1.597243734,2.200385711,0.9756838906,11,1.608551527,8,1.600091827,2,0.8134920635
optimistic,0.6,0,992899,3600,3518,897,0.2491666667,22,3496,10,909,438,471,0.1308333333,2.075342466,1.338760935,2.507605394,0.9754738016,10,1.798752429,7,1.785268958,3,1.750829463
optimistic,0.6,0,992900,3600,3503,1054,0.2927777778,47,3456,12,2971.5,883,2088.5,0.5801388889,3.365232163,2.180970673,3.462841157,0.955365622,29,1.938498235,21,1.897176015,12,1.935893893
optimistic,0.6,0,992901,3596,3527,977,0.2716907675,24,3503,4,1455,11,1444,0.4015572859,132.2727273,84.59007241,8.184031059,0.9754350051,17,3.244534632,11,3.027231586,5,3.153612303
optimistic,0.6,0,992902,3600,3478,864,0.24,16,3462,4,496,2,494,0.1372222222,248,151.8861073,3.75144544,0.9814814815,7,2.004776021,5,2.016465677,1,0.8425387597
optimistic,0.6,0,992903,3600,3491,1023,0.2841666667,32,3459,9,1775.5,544.5,1231,0.3419444444,3.260789715,2.036964837,3.414336903,0.9687194526,16,1.665553435,11,1.530652105,6,1.592609489
optimistic,0.6,0,992904,3600,3510,1084,0.3011111111,34,3476,8,2373,200,2173,0.6036111111,11.865,6.692298829,4.461132814,0.9686346863,23,2.112465983,16,1.997297105,9,2.181027341
optimistic,0.6,0,992905,3600,3504,959,0.2663888889,27,3477,5,797,146.5,650.5,0.1806944444,5.440273038,3.436119785,2.50190248,0.9718162839,10,1.424563971,6,1.201646091,1,0.4186379928
optimistic,0.6,0,992906,3600,3530,846,0.235,21,3509,2,1095.5,1,1094.5,0.3040277778,1095.5,761.2802236,9.135973686,0.975177305,11,2.645275564,9,3.198429477,3,2.521428571
optimistic,0.6,0,992907,3600,3541,1235,0.3430555556,96,3445,31,7484.5,4119,3365.5,0.9348611111,1.817067249,1.351761851,2.749089153,0.9222672065,54,1.422723214,40,1.311481481,24,1.40515873
optimistic,0.6,0,992908,3600,3491,1076,0.2988888889,64,3427,28,2759,1403,1356,0.3766666667,1.966500356,1.208786109,1.534889603,0.9405204461,25,1.088325519,18,1.027033211,11,1.348349719
optimistic,0.6,0,992909,3600,3514,1056,0.2933333333,49,3465,21,2105,947.5,1157.5,0.3215277778,2.221635884,1.452123495,2.363657442,0.9535984848,23,1.595192042,14,1.28553137,8,1.554781262
optimistic,0.6,0,992910,3600,3522,1183,0.3286111111,71,3451,28,3322.5,1503,1819.5,0.5054166667,2.210578842,1.545887277,1.955550395,0.9399830938,30,1.160818264,22,1.073081557,13,1.143392269
optimistic,0.6,0,992911,3600,3504,1230,0.3416666667,92,3412,32,4741,1519,3222,0.895,3.121132324,1.994241406,2.522169847,0.925203252,51,1.530681468,34,1.389438328,12,0.9159187941
optimistic,0.6,0,992912,3600,3485,982,0.2727777778,36,3449,10,1563,159,1404,0.39,9.830188679,5.344733281,3.273679774,0.9633401222,20,2.006332758,13,1.810751399,4,1.25314635
optimistic,0.6,0,992913,3600,3468,978,0.2716666667,45,3423,18,2220.5,354,1866.5,0.5184722222,6.27259887,3.518164798,3.262122741,0.9539877301,23,1.676947335,17,1.666836302,7,1.644715447
optimistic,0.6,0,992914,3600,3466,1021,0.2836111111,50,3416,10,2330,105,2225,0.6180555556,22.19047619,12.11834847,3.644369359,0.9510284035,28,1.917944664,15,1.390106952,6,1.237857143
optimistic,0.6,0,992915,3600,3458,914,0.2538888889,26,3432,5,1217.5,113.5,1104,0.3066666667,10.72687225,5.228381679,3.504009164,0.9715536105,17,2.563492063,8,1.735725938,4,1.906810036
optimistic,0.6,0,992916,3600,3515,905,0.2513888889,30,3485,11,1425.5,118.5,1307,0.3630555556,12.02953586,7.484993401,5.347796732,0.9668508287,16,2.394210302,11,2.245354239,3,1.273550725
optimistic,0.6,0,992917,3600,3479,895,0.2486111111,21,3458,5,634,155.5,478.5,0.1329166667,4.077170418,2.176513194,2.579360948,0.9765363128,9,2.065096953,5,1.624183007,1,0.7705426357
optimistic,0.6,0,992918,3600,3439,1002,0.2783333333,19,3420,7,797,110.5,686.5,0.1906944444,7.212669683,2.923180223,2.977415954,0.9810379242,9,2.134993447,8,2.618444846,3,2.479452055
optimistic,0.6,0,992919,3600,3420,911,0.2530555556,25,3395,9,1530,348.5,1181.5,0.3281944444,4.390243902,1.555277009,3.197064612,0.9724366042,13,2.072727273,10,2.391608392,5,2.814814815
optimistic,0.6,0,992920,3140,2980,755,0.2404458599,13,2967,3,572,7.5,564.5,0.1797770701,76.26666667,27.96982709,4.326482638,0.982781457,8,3.54024354,8,4.775641026,0,0
optimistic,0.6,25,992801,614,604,30,0.04885993485,0,604,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992802,3600,3465,603,0.1675,0,3465,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992803,3600,3473,671,0.1863888889,1,3472,1,0,0.5,-0.5,-0.0001388888889,0,0,-0.6644346662,0.998509687,0,0,0,0,0,0
optimistic,0.6,25,992804,3600,3449,470,0.1305555556,2,3447,2,0,1,-1,-0.0002777777778,0,0,-0.3080289363,0.9957446809,0,0,0,0,0,0
optimistic,0.6,25,992805,3600,3498,421,0.1169444444,2,3496,0,23,0,23,0.006388888889,,,189.75,0.9952494062,0,0,0,0,0,0
optimistic,0.6,25,992806,3600,3439,492,0.1366666667,1,3438,0,6.5,0,6.5,0.001805555556,,,3.353611882,0.9979674797,0,0,0,0,0,0
optimistic,0.6,25,992807,3600,3481,638,0.1772222222,1,3480,1,0,0.5,-0.5,-0.0001388888889,0,0,-0.5031073855,0.9984326019,0,0,0,0,0,0
optimistic,0.6,25,992808,3600,3512,490,0.1361111111,2,3510,0,17,0,17,0.004722222222,,,15.26956522,0.9959183673,0,0,0,0,0,0
optimistic,0.6,25,992809,3600,3461,695,0.1930555556,0,3461,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992810,3600,3499,617,0.1713888889,0,3499,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992811,3600,3429,646,0.1794444444,19,3410,10,576.5,5,571.5,0.15875,115.3,53.66424679,3.657147789,0.9705882353,7,1.728202174,6,2.776518219,1,1.640669856
optimistic,0.6,25,992812,3600,3479,847,0.2352777778,6,3473,3,213.5,1.5,212,0.05888888889,142.3333333,87.85794533,5.314167549,0.9929161747,3,2.297886394,2,2.62962963,1,4.02662037
optimistic,0.6,25,992813,3600,3491,951,0.2641666667,9,3482,3,293,1.5,291.5,0.08097222222,195.3333333,111.9636269,5.08761102,0.9905362776,5,2.790567546,3,2.999140893,1,2.983760684
optimistic,0.6,25,992814,3600,3481,736,0.2044444444,11,3470,2,417.5,1,416.5,0.1156944444,417.5,224.2270043,6.504148545,0.9850543478,5,2.659281895,3,3.092389695,1,2.957519116
optimistic,0.6,25,992815,3600,3450,631,0.1752777778,3,3447,0,250.5,0,250.5,0.06958333333,,,23.45410136,0.9952456418,2,6.182795699,2,12.23404255,1,31.08108108
optimistic,0.6,25,992816,3600,3451,680,0.1888888889,3,3448,1,186,0.5,185.5,0.05152777778,372,180.9372142,20.10428051,0.9955882353,1,3.393313668,1,8.396593674,1,37.10752688
optimistic,0.6,25,992817,3600,3391,775,0.2152777778,11,3380,1,216,0.5,215.5,0.05986111111,432,200.9994393,6.634320939,0.9858064516,1,1.048546691,1,2.26671123,0,0
optimistic,0.6,25,992818,3600,3443,378,0.105,10,3433,3,555.5,1.5,554,0.1538888889,370.3333333,135.5284215,23.12447112,0.9735449735,7,12.23401015,5,17.215,2,40.50588235
optimistic,0.6,25,992819,3600,3448,716,0.1988888889,4,3444,0,78,0,78,0.02166666667,,,16.73786408,0.9944134078,1,4.353535354,1,11.97222222,0,0
optimistic,0.6,25,992820,3600,3440,505,0.1402777778,0,3440,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992821,3600,3470,351,0.0975,0,3470,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992822,3600,3490,588,0.1633333333,3,3487,0,79.5,0,79.5,0.02208333333,,,21.91587678,0.9948979592,3,22.81045752,0,0,0,0
optimistic,0.6,25,992823,3600,3472,480,0.1333333333,2,3470,1,0.5,0.5,0,0,1,0.3114754098,0,0.9958333333,0,0,0,0,0,0
optimistic,0.6,25,992824,3600,3482,362,0.1005555556,0,3482,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992825,3600,3478,494,0.1372222222,0,3478,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992826,3600,3503,270,0.075,0,3503,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992827,3600,3478,456,0.1266666667,3,3475,2,13.5,1,12.5,0.003472222222,13.5,4.027810954,1.174650779,0.9934210526,0,0,0,0,0,0
optimistic,0.6,25,992828,3600,3487,427,0.1186111111,1,3486,0,77.5,0,77.5,0.02152777778,,,47.91958507,0.9976580796,1,19.70056497,1,42.01204819,0,0
optimistic,0.6,25,992829,3600,3500,430,0.1194444444,3,3497,1,181,0.5,180.5,0.05013888889,362,244.0463336,88.33193512,0.9930232558,2,25.08960573,2,77.77777778,0,0
optimistic,0.6,25,992830,3600,3463,465,0.1291666667,5,3458,0,583.5,0,583.5,0.1620833333,,,54.21317325,0.9892473118,4,18.71891892,4,36.45263158,4,120.4521739
optimistic,0.6,25,992831,3600,3469,545,0.1513888889,0,3469,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992832,3600,3436,768,0.2133333333,7,3429,4,124.5,2,122.5,0.03402777778,62.25,25.97430943,4.35819381,0.9908854167,3,4.517090272,0,0,0,0
optimistic,0.6,25,992833,3600,3377,638,0.1772222222,13,3364,7,153,3.5,149.5,0.04152777778,43.71428571,19.04922234,3.165851471,0.9796238245,3,2.140955199,3,5.374535809,0,0
optimistic,0.6,25,992834,3600,3398,817,0.2269444444,5,3393,0,152.5,0,152.5,0.04236111111,,,6.077820783,0.993880049,3,4.708545035,2,6.728712871,0,0
optimistic,0.6,25,992835,3600,3456,677,0.1880555556,2,3454,1,31.5,0.5,31,0.008611111111,63,29.57186555,6.862413528,0.9970457903,1,7.819004525,0,0,0,0
optimistic,0.6,25,992836,3600,3440,704,0.1955555556,2,3438,0,89,0,89,0.02472222222,,,12.05591652,0.9971590909,2,10.81761006,0,0,0,0
optimistic,0.6,25,992837,3600,3476,410,0.1138888889,0,3476,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992838,3600,3454,508,0.1411111111,0,3454,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992839,3600,3421,479,0.1330555556,0,3421,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992840,3600,3482,442,0.1227777778,0,3482,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992841,3600,3517,349,0.09694444444,0,3517,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992842,3596,3395,583,0.1621245829,1,3394,0,17.5,0,17.5,0.004866518354,,,6.853048042,0.9982847341,0,0,0,0,0,0
optimistic,0.6,25,992843,3600,3491,434,0.1205555556,0,3491,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992844,3600,3450,871,0.2419444444,1,3449,0,28.5,0,28.5,0.007916666667,,,17.8675268,0.9988518944,1,17.96875,0,0,0,0
optimistic,0.6,25,992845,3600,3445,790,0.2194444444,1,3444,0,52.5,0,52.5,0.01458333333,,,18.86342303,0.9987341772,1,15.65909091,1,31.60550459,0,0
optimistic,0.6,25,992846,3600,3407,755,0.2097222222,2,3405,0,70,0,70,0.01944444444,,,15.77210502,0.9973509934,2,14.87772926,0,0,0,0
optimistic,0.6,25,992847,3600,3500,522,0.145,1,3499,0,47.5,0,47.5,0.01319444444,,,78.01501642,0.9980842912,1,34.65346535,0,0,0,0
optimistic,0.6,25,992848,3600,3477,621,0.1725,1,3476,0,37.5,0,37.5,0.01041666667,,,41.51807037,0.998389694,1,36.9893617,0,0,0,0
optimistic,0.6,25,992849,3600,3424,870,0.2416666667,1,3423,1,0,0.5,-0.5,-0.0001388888889,0,0,-0.2690131992,0.9988505747,0,0,0,0,0,0
optimistic,0.6,25,992850,3600,3414,655,0.1819444444,1,3413,0,8.5,0,8.5,0.002361111111,,,6.107977268,0.9984732824,0,0,0,0,0,0
optimistic,0.6,25,992851,3600,3449,452,0.1255555556,4,3445,4,0,2,-2,-0.0005555555556,0,0,-1.769625449,0.9911308204,0,0,0,0,0,0
optimistic,0.6,25,992852,3600,3498,407,0.1130555556,0,3498,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992853,3600,3431,559,0.1552777778,2,3429,2,0,1,-1,-0.0002777777778,0,0,-0.198266397,0.9964221825,0,0,0,0,0,0
optimistic,0.6,25,992854,3600,3414,531,0.1475,0,3414,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992855,3600,3511,580,0.1611111111,1,3510,1,0,31.5,-31.5,-0.00875,0,0,-33.05828725,0.9982758621,0,0,0,0,0,0
optimistic,0.6,25,992856,3600,3515,648,0.18,0,3515,0,0,0,0,0,,,,1,0,,0,,0,
optimistic,0.6,25,992857,3600,3497,916,0.2544444444,8,3489,2,311,17,294,0.08166666667,18.29411765,11.05394003,6.793970713,0.9912663755,4,3.040869565,2,2.61751497,1,3.525201613
optimistic,0.6,25,992858,3600,3539,876,0.2433333333,4,3535,2,50,1,49,0.01361111111,50,29.13090683,3.580061109,0.99543379,1,2.672960725,0,0,0,0
optimistic,0.6,25,992859,3600,3484,1066,0.2961111111,26,3458,8,1247,305,942,0.2616666667,4.08852459,2.602472775,3.696389353,0.9756097561,15,1.801075269,11,1.981182796,4,1.835616438
optimistic,0.6,25,992860,3600,3510,1053,0.2925,10,3500,3,428.5,97.5,331,0.09194444444,4.394871795,2.682916927,3.912938046,0.9905033238,4,1.508055854,3,1.81865285,1,1.595454545
optimistic,0.6,25,992861,3600,3535,1106,0.3072222222,15,3520,5,1032,412.5,619.5,0.1720833333,2.501818182,1.601476612,6.204258122,0.986437613,8,2.572078217,6,3.047413793,3,3.644329897
optimistic,0.6,25,992862,3600,3531,1214,0.3372222222,46,3485,19,11758.5,25446,-13687.5,-3.802083333,0.4620962037,0.4221881746,-49.03002483,0.9621087315,26,1.48827935,24,1.764617691,20,2.395034932
optimistic,0.6,25,992863,3600,3524,1183,0.3286111111,36,3488,13,3764.5,2329.5,1435,0.3986111111,1.61601202,1.11565303,1.712721366,0.9695431472,18,1.128763613,18,1.341964966,13,1.350908233
optimistic,0.6,25,992864,3600,3540,1116,0.31,30,3510,7,2207.5,51.5,2156,0.5988888889,42.86407767,29.12954809,6.976102664,0.9731182796,18,2.156345178,13,2.037184595,12,3.316159251
optimistic,0.6,25,992865,3600,3543,1014,0.2816666667,14,3529,7,311.5,38.5,273,0.07583333333,8.090909091,5.959133955,4.859569529,0.9861932939,5,2.011696571,3,1.825034341,1,1.552585451
optimistic,0.6,25,992866,3600,3501,1026,0.285,26,3475,7,961.5,416.5,545,0.1513888889,2.308523409,1.431579159,2.510909301,0.9746588694,15,2.521607606,6,1.455717256,2,1.117459304
optimistic,0.6,25,992867,3600,3538,972,0.27,14,3524,5,509.5,10.5,499,0.1386111111,48.52380952,32.2509612,6.858906669,0.9855967078,6,2.336341624,5,2.814190264,1,1.559964727
optimistic,0.6,25,992868,3600,3541,1012,0.2811111111,6,3535,3,176.5,1.5,175,0.04861111111,117.6666667,85.3288192,8.281878567,0.9940711462,2,2.074399531,2,3.251606979,0,0
optimistic,0.6,25,992869,3600,3498,730,0.2027777778,5,3493,2,184.5,1,183.5,0.05097222222,184.5,107.7163136,7.059865816,0.9931506849,3,3.795298373,2,4.09122807,0,0
optimistic,0.6,25,992870,3600,3476,875,0.2430555556,16,3460,6,581,183,398,0.1105555556,3.174863388,1.753265257,2.798100416,0.9817142857,8,2.336021505,6,2.46875,2,1.880952381
optimistic,0.6,25,992871,3600,3449,957,0.2658333333,8,3441,3,346.5,1.5,345,0.09583333333,231,126.9919692,6.66568634,0.9916405434,4,2.932823129,4,4.635752688,2,5.3890625
optimistic,0.6,25,992872,3600,3510,844,0.2344444444,11,3499,3,356,1.5,354.5,0.09847222222,237.3333333,149.9749235,6.521633166,0.9869668246,4,2.295618051,2,1.844456122,2,5.188470067
optimistic,0.6,25,992873,3600,3517,859,0.2386111111,24,3493,9,6584.5,946.5,5638,1.566111111,6.956682515,5.400093645,31.50015886,0.9720605355,14,2.613481953,10,2.479554428,8,3.541792548
optimistic,0.6,25,992874,3600,3486,956,0.2655555556,58,3428,24,4376.5,2502,1874.5,0.5206944444,1.749200639,1.06297033,1.327832286,0.9392670157,32,1.279647601,27,1.311878014,18,1.369445657
optimistic,0.6,25,992875,3600,3484,966,0.2683333333,26,3458,12,842,550,292,0.08111111111,1.530909091,0.8514622823,0.6340265906,0.9729448491,11,1.398481973,7,1.131483715,2,0.5244618395
optimistic,0.6,25,992876,3600,3507,896,0.2488888889,21,3486,8,893.5,110,783.5,0.2176388889,8.122727273,4.98878702,3.846105232,0.9765625,9,1.582105263,7,1.721649485,3,1.67
optimistic,0.6,25,992877,3600,3430,908,0.2522222222,23,3407,8,570.5,64,506.5,0.1406944444,8.9140625,4.364414236,1.919069238,0.9746416759,7,1.18896702,4,0.9747087241,1,0.6137054929
optimistic,0.6,25,992878,3600,3466,867,0.2408333333,26,3440,9,1400.5,4.5,1396,0.3877777778,311.2222222,161.2701154,5.192670967,0.970011534,14,2.235099033,11,2.481192243,8,4.149655792
